"id","category_id/id","category_code","condition_select","condition_python","cuenta_especie/id","code","amount_python_compute","note","fondo_ahorro_aux","forma_pago","amount_fix","account_tax_id/id","integrar_al_ingreso","integrar_ptu","integrar_estatal","condition_range","variable_imss_monto","name","tipo_cotro_pago/id","parte_exenta/id","parte_gravada/id","exencion","variable_imss","amount_percentage","amount_percentage_base","sequence","variable_imss_tipo","tipo_cdeduccion/id","amount_select","tipo_cpercepcion/id"
"__export__.hr_salary_rule_425_069d5dfa","hr_payroll.DED","DED","Expresión python","limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
grabado_mensual = 0
work =  0

if worked_days.WORK100:
   if worked_days.WORK100.number_of_days > 1:
      work = 1

if not payslip.nom_liquidacion and payslip.ultima_nomina and payslip.isr_ajustar and work > 0 and not payslip.isr_anual > 0:
   #grabado_mensual
   if payslip.ultima_nomina and payslip.isr_ajustar:
      grabado_mensual = TPERG + payslip.acum_per_grav
   else:
      grabado_mensual = TPERG  / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes

   if contract.tablas_cfdi_id:
       line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
       if line:
          limite_inferior = line.lim_inf
          cuota_fija = line.c_fija
          porcentaje_sobre_excedente = line.s_excedente
       line2 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
       if line2:
          subsidio_empleo = line2.s_mensual

   #articulo 113
   excedente_limite_superior = grabado_mensual - limite_inferior
   impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
   isr_tarifa_113 = impuesto_marginal + cuota_fija

   op_isr_ajuste = 0
   op_ajuste_subem_causado = 0
   op_ajuste_subem = 0
   desc_dev_isr = 0
   desc_isr_ret_subem_entregado = 0
   desc_dev_subem = 0
   subem_entregar =  0
   factor01 = 0
   isr_retener = 0

   if isr_tarifa_113 > subsidio_empleo:
      isr_retener = isr_tarifa_113 - subsidio_empleo
      isr_retener = isr_retener - payslip.acum_isr
      if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
          op_ajuste_subem = payslip.acum_subsidio_aplicado - payslip.acum_isr_antes_subem
   else:
      subem_entregar = subsidio_empleo - isr_tarifa_113
      if payslip.acum_isr_antes_subem > payslip.acum_subsidio_aplicado:
         factor01 = payslip.acum_isr_antes_subem
      else:
         factor01 = payslip.acum_subsidio_aplicado
      subem_entregar = factor01 - payslip.acum_isr_antes_subem - subem_entregar

   if op_ajuste_subem > 0 or subem_entregar > 0: 
     result = 1
   else:
     result = 0
else:
   result = 0","","D061","#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
grabado_mensual = 0

#grabado_mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
        grabado_mensual = TPERG + payslip.acum_per_grav
else:
        grabado_mensual = TPERG  / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes

if contract.tablas_cfdi_id:
    line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line:
       limite_inferior = line.lim_inf
       cuota_fija = line.c_fija
       porcentaje_sobre_excedente = line.s_excedente
    line2 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line2:
       subsidio_empleo = line2.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

op_ajuste_subem = 0
subem_entregar =  0
factor01 = 0

if isr_tarifa_113 > subsidio_empleo:
   if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
      op_ajuste_subem = payslip.acum_subsidio_aplicado - payslip.acum_isr_antes_subem
else:
   subem_entregar = subsidio_empleo - isr_tarifa_113
   if payslip.acum_isr_antes_subem > payslip.acum_subsidio_aplicado:
      factor01 = payslip.acum_isr_antes_subem
   else:
      factor01 = payslip.acum_subsidio_aplicado
   subem_entregar = factor01 - payslip.acum_isr_antes_subem - subem_entregar

if op_ajuste_subem > 0:
   result = op_ajuste_subem
else:
   result = subem_entregar","ISR para nomina ordinaria","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Ajuste en Subsidio para el empleo (efectivamente entregado al trabajador)","","","","False","False","0.0","","507","Todo el monto","catalogos.deduccion71","Código Python",""
"__export__.hr_salary_rule_423_5d072534","hr_payroll.DED","DED","Expresión python","limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
grabado_mensual = 0
work =  0

if worked_days.WORK100:
   if worked_days.WORK100.number_of_days > 1:
      work = 1

if not payslip.nom_liquidacion and payslip.ultima_nomina and payslip.isr_ajustar and work > 0:
   #grabado_mensual
   if payslip.ultima_nomina and payslip.isr_ajustar:
      grabado_mensual = TPERG + payslip.acum_per_grav
   else:
      grabado_mensual = TPERG  / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes

   if contract.tablas_cfdi_id:
       line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
       if line:
          limite_inferior = line.lim_inf
          cuota_fija = line.c_fija
          porcentaje_sobre_excedente = line.s_excedente
       line2 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
       if line2:
          subsidio_empleo = line2.s_mensual

   #articulo 113
   excedente_limite_superior = grabado_mensual - limite_inferior
   impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
   isr_tarifa_113 = impuesto_marginal + cuota_fija

   op_isr_ajuste = 0
   op_ajuste_subem_causado = 0
   op_ajuste_subem = 0
   desc_dev_isr = 0
   desc_isr_ret_subem_entregado = 0
   desc_dev_subem = 0
   subem_entregar =  0
   factor01 = 0
   isr_retener = 0

   if isr_tarifa_113 > subsidio_empleo:
      isr_retener = isr_tarifa_113 - subsidio_empleo
      isr_retener = isr_retener - payslip.acum_isr
      if payslip.acum_subsidio_aplicado > 0 and subsidio_empleo == 0:
          if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
             desc_isr_ret_subem_entregado = payslip.acum_isr_antes_subem
             desc_dev_subem = payslip.acum_subsidio_aplicado - payslip.acum_isr_antes_subem
          else:
             desc_isr_ret_subem_entregado = payslip.acum_subsidio_aplicado
          if subsidio_empleo == 0:
             if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
                op_isr_ajuste = payslip.acum_isr_antes_subem
             else:
                op_isr_ajuste = payslip.acum_subsidio_aplicado
             if payslip.acum_subsidio_aplicado > 0:
                op_ajuste_subem_causado =  payslip.acum_subsidio_aplicado
      else:
         result = 0
   else:
      subem_entregar = subsidio_empleo - isr_tarifa_113
      if payslip.acum_isr_antes_subem > payslip.acum_subsidio_aplicado:
         factor01 = payslip.acum_isr_antes_subem
      else:
         factor01 = payslip.acum_subsidio_aplicado
      subem_entregar = factor01 - payslip.acum_isr_antes_subem - subem_entregar

   if op_ajuste_subem_causado > 0 and not payslip.isr_anual:
     result = 1
   else:
     result = 0
else:
   result = 0","","D062","#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
grabado_mensual = 0

#grabado_mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
        grabado_mensual = TPERG + payslip.acum_per_grav
else:
        grabado_mensual = TPERG  / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes

if contract.tablas_cfdi_id:
    line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line:
       limite_inferior = line.lim_inf
       cuota_fija = line.c_fija
       porcentaje_sobre_excedente = line.s_excedente
    line2 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line2:
       subsidio_empleo = line2.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

op_isr_ajuste = 0
op_ajuste_subem_causado = 0
op_ajuste_subem = 0
desc_dev_isr = 0
desc_isr_ret_subem_entregado = 0
desc_dev_subem = 0
subem_entregar =  0
factor01 = 0
isr_retener = 0

if isr_tarifa_113 > subsidio_empleo:
   isr_retener = isr_tarifa_113 - subsidio_empleo
   isr_retener = isr_retener - payslip.acum_isr
   if payslip.acum_subsidio_aplicado > 0 and subsidio_empleo == 0:
       if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
          desc_isr_ret_subem_entregado = payslip.acum_isr_antes_subem
          desc_dev_subem = payslip.acum_subsidio_aplicado - payslip.acum_isr_antes_subem
       else:
          desc_isr_ret_subem_entregado = payslip.acum_subsidio_aplicado
       if subsidio_empleo == 0:
          if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
             op_isr_ajuste = payslip.acum_isr_antes_subem
          else:
             op_isr_ajuste = payslip.acum_subsidio_aplicado
          if payslip.acum_subsidio_aplicado > 0:
             op_ajuste_subem_causado =  payslip.acum_subsidio_aplicado
   else:
      result = 0
else:
   subem_entregar = subsidio_empleo - isr_tarifa_113
   if payslip.acum_isr_antes_subem > payslip.acum_subsidio_aplicado:
      factor01 = payslip.acum_isr_antes_subem
   else:
      factor01 = payslip.acum_subsidio_aplicado
   subem_entregar = factor01 - payslip.acum_isr_antes_subem - subem_entregar

result = op_ajuste_subem_causado","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Ajuste subsidio causado","","","","False","False","0.0","","508","Todo el monto","catalogos.deduccion107","Código Python",""
"__export__.hr_salary_rule_22","hr_payroll.DED","DED","Expresión python","if contract.sueldo_diario <= contract.tablas_cfdi_id.salario_minimo:
   result = 0
else:
   result = 1","","D002","dias_laborados = 0
dias_completos = 0
dias_trabajo = 0

dias_completos = payslip.imss_dias
dias_laborados =  dias_completos

if worked_days.WORK100:
   dias_trabajo = dias_trabajo + worked_days.WORK100.number_of_days
if worked_days.SEPT:
   dias_trabajo = dias_trabajo + worked_days.SEPT.number_of_days
if worked_days.FJC:
   dias_trabajo = dias_trabajo + worked_days.FJC.number_of_days

if dias_trabajo > 0.01:
   if worked_days.FI:
      dias_laborados = dias_laborados - worked_days.FI.number_of_days
   if worked_days.FJS:
      dias_laborados = dias_laborados - worked_days.FJS.number_of_days
   if worked_days.FR:
      dias_laborados = dias_laborados - worked_days.FR.number_of_days
   if worked_days.INC_MAT:
      dias_laborados = dias_laborados - worked_days.INC_MAT.number_of_days
      dias_completos = dias_completos - worked_days.INC_MAT.number_of_days
   if worked_days.INC_EG:
      dias_laborados = dias_laborados - worked_days.INC_EG.number_of_days
      dias_completos = dias_completos - worked_days.INC_EG.number_of_days
   if worked_days.INC_RT:
      dias_laborados = dias_laborados - worked_days.INC_RT.number_of_days
      dias_completos = dias_completos - worked_days.INC_RT.number_of_days
else:
   dias_laborados = 0
   dias_completos = 0

dias_periodo = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)
if line:
   dias_periodo = line.no_dias/8

#cuota del IMSS parte del Empleado
if contract.sueldo_base_cotizacion < 25 * contract.tablas_cfdi_id.uma:
   salario_cotizado = contract.sueldo_base_cotizacion
else:
   salario_cotizado = 25 * contract.tablas_cfdi_id.uma

uma3 =  contract.tablas_cfdi_id.uma * 3

prestaciones = salario_cotizado * contract.tablas_cfdi_id.enf_mat_prestaciones_e/100 * dias_completos
invalli_y_vida = salario_cotizado * contract.tablas_cfdi_id.inv_vida_e/100 * dias_laborados
cesantia_y_vejez = salario_cotizado * contract.tablas_cfdi_id.cesantia_vejez_e/100 * dias_laborados
pensio_y_benefi = salario_cotizado * contract.tablas_cfdi_id.enf_mat_gastos_med_e/100 *dias_completos

#seguro_enfermedad_maternidad
excedente = salario_cotizado - uma3
base_cotizacion = excedente * contract.tablas_cfdi_id.enf_mat_excedente_e/100
seg_enf_mat = base_cotizacion * dias_completos

if contract.sueldo_base_cotizacion < uma3:
  prestaciones = prestaciones + pensio_y_benefi
else:
  prestaciones = prestaciones + pensio_y_benefi + abs(seg_enf_mat)

if inputs.IMSS:
   result = inputs.IMSS.amount
else:
   result = invalli_y_vida + prestaciones + cesantia_y_vejez","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","IMSS","","","","False","False","0.0","","510","Todo el monto","catalogos.deduccion01","Código Python",""
"__export__.hr_salary_rule_389_b40ffe2c","hr_payroll.DED","DED","Expresión python","if inputs.D003:
   result =  1
else:
   result = 0","","D003","if inputs.D003:
   result = inputs.D003.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Cuota caja de ahorro","","","","False","False","0.0","","515","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_396_d9c8ba87","hr_payroll.DED","DED","Expresión python","if inputs.D004:
   result =  1
else:
   result = 0","","D004","if inputs.D004:
   result = inputs.D004.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento préstamo caja","","","","False","False","0.0","","520","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_397_d8ea0ab4","hr_payroll.DED","DED","Expresión python","if inputs.D005:
   result =  1
else:
   result = 0","","D005","if inputs.D005:
   result = inputs.D005.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Interés préstamo caja","","","","False","False","0.0","","525","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_398_d8de0103","hr_payroll.DED","DED","Expresión python","if inputs.D007:
   result =  1
else:
   result = 0","","D007","if inputs.D007:
   result = inputs.D007.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento préstamo personal","","","","False","False","0.0","","530","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_399_83c49c88","hr_payroll.DED","DED","Expresión python","if inputs.D008:
   result =  1
else:
   result = 0","","D008","if inputs.D008:
   result = inputs.D008.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Pago reposición credencial","","","","False","False","0.0","","535","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_74_bb15e36b","hr_payroll.DED","DED","Expresión python","if contract.pens_alim > 0:
   result =1>0
else:
   result = 0>1","","D010","if rules.P030:
   result =  (P001 + P030 - ISR2 - D052 - D053) * contract.pens_alim/100
else:
   result =  (P001 - ISR2 - D052 - D053) * contract.pens_alim/100","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Pensión alimenticia","","","","False","False","0.0","","540","Todo el monto","catalogos.deduccion07","Código Python",""
"__export__.hr_salary_rule_172_ec7b98be","hr_payroll.DED","DED","Expresión python","if inputs.D011:
   result =  1>0
else:
   result = 0>1","","D011","if inputs.D011:
   result = inputs.D011.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento faltante material","","","","False","False","0.0","","545","Todo el monto","","Código Python",""
"__export__.hr_salary_rule_400_ff01dab2","hr_payroll.DED","DED","Expresión python","if inputs.D014:
   result =  1
else:
   result = 0","","D014","if inputs.D014:
   result = inputs.D014.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Deudores diversos","","","","False","False","0.0","","550","Todo el monto","","Código Python",""
"__export__.hr_salary_rule_401_5acfc45a","hr_payroll.DED","DED","Expresión python","if inputs.D019:
   result =  1
else:
   result = 0","","D019","if inputs.D019:
   result = inputs.D019.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Ajuste FONACOT","","","","False","False","0.0","","555","Todo el monto","","Código Python",""
"__export__.hr_salary_rule_402_f197ad64","hr_payroll.DED","DED","Expresión python","if inputs.D021:
   if inputs.D021.amount > 0:
      result = 1
   else:
      result = 0","","D021","if inputs.D021:
   result = inputs.D021.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento faltante efectivo","","","","False","False","0.0","","560","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_88_269aea74","hr_payroll.DED","DED","Expresión python","if inputs.D032:
   if inputs.D032.amount > 0:
      result = 1
   else:
      result = 0","","D032","if inputs.D032:
   result = inputs.D032.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento otros","","","","False","False","0.0","","565","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_403_1aa8c1b7","hr_payroll.DED","DED","Expresión python","if inputs.D040:
   if inputs.D040.amount > 0:
      result = 1 > 0
   else:
      result = 0 > 1","","D040","if inputs.D040:
   result = inputs.D040.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Viaticos","","","","False","False","0.0","","570","Todo el monto","","Código Python",""
"__export__.hr_salary_rule_404_058d885f","hr_payroll.DED","DED","Expresión python","if inputs.D092:
   if inputs.D092.amount > 0:
      result = 1 > 0
   else:
      result = 0 > 1","","D092","if inputs.D092:
   result = inputs.D092.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Amortización INFONAVIT","","","","False","False","0.0","","575","Todo el monto","","Código Python",""
"__export__.hr_salary_rule_72_d2570f37","hr_payroll.DED","DED","Expresión python","if inputs.D093 or contract.prestamo_fonacot > 0:
   result =  1
else:
   result = 0","","D093","total = 0
if inputs.D093:
   total = inputs.D093.amount
if contract.prestamo_fonacot > 0:
   total = contract.prestamo_fonacot

result = total","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Crédito FONACOT","","","","False","False","0.0","","580","Todo el monto","catalogos.deduccion11","Código Python",""
"__export__.hr_salary_rule_23","hr_payroll.DED","DED","Expresión python","if contract.infonavit_fijo > 0 or inputs.INFONAVIT:
   result = 1>0
else:
   result = 0 > 1","","D094","dias_periodo = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)

if line:
   dias_periodo = line.no_dias

dias_laborados = 0

if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days
if worked_days.SEPT:
   dias_laborados = dias_laborados + worked_days.SEPT.number_of_days

if inputs.INFONAVIT:
   result =  inputs.INFONAVIT.amount
else:
   result = ((contract.infonavit_fijo + 15) / 2) / 30.4 * dias_laborados


#   result = int(round((contract.infonavit_fijo * 2 + 15) / dias_periodo * payslip.dias_pagar))","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Crédito Infonavit (cuota fija)","","","","False","False","0.0","","585","Todo el monto","catalogos.deduccion10","Código Python",""
"__export__.hr_salary_rule_24","hr_payroll.DED","DED","Expresión python","if contract.infonavit_porc > 0:
   result = 1>0
else:
   result = 0 > 1","","D094","dias_periodo = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)
if line:
   dias_periodo = line.no_dias

dias_laborados = 0

if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days
if worked_days.SEPT:
   dias_laborados = dias_laborados + worked_days.SEPT.number_of_days

#result = ((contract.sueldo_base_cotizacion * contract.infonavit_porc/100 * dias_periodo) + 15 ) / dias_periodo * dias_laborados

result = ((contract.sueldo_base_cotizacion * contract.infonavit_porc/100  + 15 ) / 2 ) / 30.4 * dias_laborados","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Crédito Infonavit (SBC)","","","","False","False","0.0","","585","Todo el monto","catalogos.deduccion10","Código Python",""
"__export__.hr_salary_rule_26","hr_payroll.DED","DED","Expresión python","if contract.infonavit_vsm > 0:
   result = 1>0
else:
   result = 0 > 1","","D094","dias_periodo = 0
dias_mes = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)
if line:
   dias_periodo = line.no_dias

mes_actual = contract.env['tablas.periodo.mensual'].search([('mes', '=', payslip.mes)],limit=1)
if mes_actual:
   dias_mes = mes_actual.no_dias

dias_laborados = 0
if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days
if worked_days.SEPT:
   dias_laborados = dias_laborados + worked_days.SEPT.number_of_days

result = ((contract.infonavit_vsm * contract.tablas_cfdi_id.umi + 15) / 2 ) / 30.4 * dias_laborados","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Crédito Infonavit (VSM)","","","","False","False","0.0","","585","Todo el monto","catalogos.deduccion10","Código Python",""
"__export__.hr_salary_rule_69_7aa6213e","hr_payroll.DED","DED","Siempre Verdadero","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","","D091","if contract.infonavit_fijo > 0 or contract.infonavit_vsm > 0 or contract.infonavit_porc > 0:
  result = 15
else:
  result = 0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Seguro de vivienda infonavit","","","","False","False","0.0","","586","Todo el monto","catalogos.deduccion10","Código Python",""
"__export__.hr_salary_rule_405_dad9020a","hr_payroll.DED","DED","Expresión python","if inputs.D095:
   result = 1
else:
   result = 0","","D095","result = inputs.D096.amount","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Ajuste INFONAVIT bim. anterior","","","","False","False","0.0","","590","Todo el monto","catalogos.deduccion05","Código Python",""
"__export__.hr_salary_rule_406_d33b72ba","hr_payroll.DED","DED","Expresión python","if inputs.D096:
   result = 1
else:
   result = 0","","D096","result = inputs.D096.amount","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Adeudo INFONAVIT","","","","False","False","0.0","","595","Todo el monto","catalogos.deduccion05","Código Python",""
"__export__.hr_salary_rule_407_1666ebe0","hr_payroll.DED","DED","Expresión python","if inputs.D098:
   if inputs.D098.amount:
      result = 1
   else:
      result = 0","","D098","result = inputs.D098.amount","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","ISR a compensar","","","","False","False","0.0","","605","Todo el monto","catalogos.deduccion02","Código Python",""
"__export__.hr_salary_rule_408_54e0c0ab","hr_payroll.DED","DED","Expresión python","if inputs.D203:
   if inputs.D203.amount:
      result = 1
   else:
      result = 0","","D203","result = inputs.D203.amount","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","ISR por indemnización","","","","False","False","0.0","","615","Todo el monto","catalogos.deduccion02","Código Python",""
"__export__.hr_salary_rule_306_96dfc4a4","hr_payroll.DED","DED","Expresión python","if inputs.D204:
   if inputs.D204.amount > 0:
      result = 1
   else:
      result = 0","","D204","if inputs.D204:
   result = inputs.D204.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","ISR retenido de ejercicio anterior","catalogo.otropago05","","","False","False","0.0","","618","Todo el monto","catalogos.deduccion101","Código Python",""
"nomina_cfdi_extras_ee.dev_emp_loan_installment","hr_payroll.DED","DED","Siempre Verdadero","result = (payslip.installment_amount or 0)","","390","result = (payslip.installment_amount or 0)","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Préstamo (deducción recurrente)","","","","False","False","0.0","","390","Todo el monto","catalogos.deduccion04","Código Python",""
"dev_hr_loan.dev_emp_loan_interest_installment","hr_payroll.DED","DED","Expresión python","result = (payslip.installment_int or 0)","","D051","result = (payslip.installment_int or 0)","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Interés préstamo","","","","False","False","0.0","","625","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_392_049ef61b","hr_payroll.DED","DED","Expresión python","result = (payslip.descuento1_amount or 0)","","D052","result = (payslip.descuento1_amount or 0)","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento periodico 1","","","","False","False","0.0","","630","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_394_adcdd8fc","hr_payroll.DED","DED","Expresión python","result = (payslip.descuento1_int or 0)","","D053","result = (payslip.descuento1_int or 0)","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Interés descuento periodico 1","","","","False","False","0.0","","635","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_393_662f5ad4","hr_payroll.DED","DED","Expresión python","result = (payslip.descuento2_amount or 0)","","D054","result = (payslip.descuento2_amount or 0)","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Descuento periodico 2","","","","False","False","0.0","","640","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_395_21198531","hr_payroll.DED","DED","Expresión python","result = (payslip.descuento2_int or 0)","","D055","result = (payslip.descuento2_int or 0)","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Interés descuento periodico 2","","","","False","False","0.0","","645","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_169_7a01a0e2","hr_payroll.DED","DED","Expresión python","if contract.vale_despensa:
   result = 1
else:
   result = 0","","D056","result = int(round((contract.tablas_cfdi_id.uma * 0.20 * 365 /12 ) / 2))","","False","Efectivo","1.0","","","False","False","contract.wage","0.0","Descuento vale de comida","","","","False","False","0.0","","650","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_124_36212b01","hr_payroll.DED","DED","Expresión python","if inputs.D057:
   result =  1
else:
   result = 0","","D057","if inputs.D057:
   result = inputs.D057.amount
else:
   result =0","","False","Efectivo","0.0","","","False","False","contract.wage","0.0","Fallecimiento","","","","False","False","0.0","","655","Todo el monto","catalogos.deduccion04","Código Python",""
"__export__.hr_salary_rule_36","__export__.hr_salary_rule_category_13_7bbe7f60","AUX","Siempre Verdadero","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","","TDED","result = categories.DED","","False","","0.0","","","False","False","contract.wage","0.0","Total deducciones","","","","False","False","0.0","","699","Todo el monto","","Código Python",""
